split_a,path_a,split_b,path_b,distance,same_class
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-arms-8.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-21.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-arms-9.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-23.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-chronic-2.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-13.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-chronic-21.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-leg-5.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-chronic-22.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-trunk-generalized-24.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-chronic-26.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-8.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-chronic-28.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-10.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-chronic-29.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-11.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-chronic-30.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-12.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-chronic-31.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-13.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-chronic-8.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-leg-1.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-chronic-9.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-leg-2.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-ears-5.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-face-7.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-ears-6.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-impetiginized-9.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-face-1.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-30.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-fingertips-16.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-hand-19.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-foot-101.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-foot-12.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-foot-102.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-foot-13.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-foot-20.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-16.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-foot-22.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-impetiginized-4.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-foot-23.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-impetiginized-5.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-foot-24.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-impetiginized-6.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-foot-40.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-foot-41.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-hand-95.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-hand-96.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-impetiginized-8.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-ears-5.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-leg-3.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-17.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-leg-6.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-42.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-118.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-128.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-20.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-50.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-penis-1.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-51.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-14.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-chronic-2.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-19.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-trunk-generalized-35.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-20.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-trunk-generalized-34.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-22.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-trunk-generalized-33.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-28.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-trunk-generalized-29.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-32.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-trunk-generalized-27.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-34.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-trunk-generalized-26.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-39.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-trunk-generalized-23.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-43.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-trunk-generalized-22.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-45.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-trunk-generalized-21.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-46.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-trunk-generalized-15.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-47.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-trunk-generalized-12.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-48.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-trunk-generalized-11.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-52.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-penis-1.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-53.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-trunk-generalized-3.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Lupus\lupus-chronic-cutaneous-10.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Lupus\lupus-chronic-cutaneous-11.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Lupus\lupus-chronic-cutaneous-12.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Lupus\lupus-chronic-cutaneous-13.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Lupus\lupus-sc4__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIzXQ.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Lupus\subacute-lupus-06__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIzXQ.JPG.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Lupus\subacute-lupus-08__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Lupus\subacute-lupus-9__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lesion-56.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-superficial-28.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lesion-60.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lesion-86.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lesion-71.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lesion-72.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lesion-79.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lesion-80.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lid-16.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lid-17.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lid-29.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lid-30.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lip-27.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lip-28.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-pigmented-30.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-pigmented-31.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-pigmented-45.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-pigmented-46.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-pigmented-57.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-superficial-39.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-scalp-8.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-nevus-syndrome-18.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-superficial-12.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-superficial-13.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-superficial-40.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-cryotherapy-10.jpeg,0,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\ctcl-27.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\ctcl-29.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\ctcl-48.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\ctcl-49.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\ctcl-54.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\ctcl-55.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\malignant-melanoma-11.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\malignant-melanoma-95.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\melanoma-mimic-21.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\melanoma-mimic-23.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\atrophy-blanche-1.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1282_978_328.png,0,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\vasculitis-33.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\vasculitis-34.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\vasculitis-59.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images139.jpeg,0,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\12wartsMouth4975.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-mouth-4.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-1.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-mouth-1.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-common-33.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-periungual-6.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-common-35.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-common-36.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-common-51.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-flat-47.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-common-53.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-flat-48.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-common-54.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-flat-49.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-cryotherapy-1.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-cryotherapy-8.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-cryotherapy-7.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-superficial-40.jpeg,0,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-digitate-21.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-oral-8.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-digitate-22.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-digitate-3.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-flat-10.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-flat-11.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-flat-13.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-flat-39.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-flat-50.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-common-54.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-flat-68.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1282_978_328.png,0,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-immunocompromised-11.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-oral-9.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-immunocompromised-9.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-oral-7.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-plantar-109.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-plantar-110.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-plantar-70.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-plantar-71.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-plantar-88.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-common-35.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-plantar-90.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-common-33.jpeg,0,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-treatment-3.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-immunocompromised-9.jpeg,0,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\07Acne081101.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-cystic-12.jpeg,0,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-closed-comedo-14.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05AtopicPapules.jpeg,0,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Actinic_Keratosis\PAT_1547_1876_839.png,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05AtopicPapules.jpeg,0,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\chondrodermatitis-nodularis-5.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\chondrodermatitis-nodularis-74.jpeg,0,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\dermatofibroma-45.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\dermatofibroma-51.jpeg,0,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\dermatofibroma-86.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\dermatofibroma-87.jpeg,0,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05AtopicDermHand.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05AtopicHand.jpeg,0,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05AtopicDermHand1.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05AtopicHand1q.jpeg,0,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05AtopicFace1.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05AtopicFace14.jpeg,0,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05AtopicFace2.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05AtopicFace28.jpeg,0,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05AtopicHandq.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05AtopicDermHand.jpeg,0,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05AtopicWrist.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05AtopicWristq.jpeg,0,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05atopicChild0828062.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05atopicWrist0828064.jpeg,0,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Lupus\2515__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDM2XQ.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Lupus\dle-scalp2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDM2XQ.jpeg,0,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Lupus\2558__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDZd.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Lupus\dle-lip__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDZd.jpeg,0,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Lupus\2560__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDZd.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Lupus\discoid-lupus-03__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDZd.jpeg,0,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Vasculitis\erythema-multiforme-118.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Vasculitis\erythema-multiforme-119.jpeg,0,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Vasculitis\erythema-multiforme-131.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Vasculitis\erythema-multiforme-132.jpeg,0,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Vasculitis\erythema-multiforme-134.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Vasculitis\erythema-multiforme-135.jpeg,0,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Warts\genital-warts-29.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Actinic_Keratosis\PAT_1547_1876_839.png,0,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-closed-comedo-13.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-47.jpeg,1,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-closed-comedo-24.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\leiomyomata-7.jpeg,1,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-cystic-52.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-cystic-136.jpeg,1,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Actinic_Keratosis\307__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\vasculitis-49.jpeg,1,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Actinic_Keratosis\528__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images139.jpeg,1,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Actinic_Keratosis\PAT_1722_3214_672.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\neurofibromas-13.jpeg,1,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\dermatofibroma-7.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1282_978_328.png,1,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\dermatofibroma-70.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-open-comedo-12.jpeg,1,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05Atopic12060422.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-asteatotic-35.jpeg,1,1
